system:index,Air_Temp_Baseline,Albedo,LST_Day,LST_Night,NDBI,NDVI,NDWI,.geo
0,25.913450060392677,815.2054133858267,37.70350106000001,27.210000000000036,-0.26698618550888076,0.16424870466321242,-0.1606404958677686,"{""type"":""Point"",""coordinates"":[72.95637296087232,19.052108977259984]}"
2,25.831781808953565,3245.9893700787397,40.40373685999998,27.510000000000048,0.01020408163265306,0.0984202432545785,-0.1661595547309833,"{""type"":""Point"",""coordinates"":[72.8592888118637,19.01187842577104]}"
4,25.54219236020691,1044.0912401574801,37.163453900000036,26.680000000000007,-0.22152383872451326,0.6665969462455553,-0.6132820408989674,"{""type"":""Point"",""coordinates"":[72.87028370460737,19.165993426803205]}"
5,25.92981787787545,1661.3673228346456,40.22599982000003,28.710000000000036,-0.06208942572578936,0.32522474881015334,-0.4082607474009553,"{""type"":""Point"",""coordinates"":[72.95326853091912,19.182267917707687]}"
6,25.792490797776452,1370.4706692913385,41.610297919999994,28.49000000000001,0.05480277024992472,0.07023525400613706,-0.12630068173663436,"{""type"":""Point"",""coordinates"":[72.8687698796436,19.113291868759482]}"
7,25.527321166992238,986.8993110236221,33.468574279999984,26.610000000000014,-0.30824794221400975,0.6912052117263844,-0.617109634551495,"{""type"":""Point"",""coordinates"":[72.79149505617443,19.159645379223875]}"
9,25.792490797776452,1534.7127952755905,43.213349300000004,28.430000000000007,0.033626097867001256,0.1783965728274174,-0.23310918988152418,"{""type"":""Point"",""coordinates"":[72.85812460317317,19.105329297597454]}"
10,25.913450060392677,924.8929133858267,40.72503074000002,27.130000000000052,-0.024282560706401765,0.13336590131900342,-0.15308151093439365,"{""type"":""Point"",""coordinates"":[72.95125022016258,19.055288668962508]}"
11,25.792490797776452,1079.397342519685,37.183962020000024,27.970000000000027,-0.04277967463346054,0.12575888985255854,-0.16022346368715085,"{""type"":""Point"",""coordinates"":[72.9187281533496,19.119222388159013]}"
13,25.527321166992238,983.5823818897637,33.59845904000002,26.470000000000027,-0.42917922354192517,0.7131321716957076,-0.6376193378021532,"{""type"":""Point"",""coordinates"":[72.81375201249374,19.167433536638633]}"
16,25.54219236020691,1361.5444881889762,40.099533080000015,26.04000000000002,0.0751486325802616,0.30262937531401773,-0.4067643335141979,"{""type"":""Point"",""coordinates"":[72.89062459042931,19.153341874080585]}"
22,25.792490797776452,1428.3323818897638,43.05270236000001,28.07000000000005,0.1125665165779779,0.14729229140941966,-0.18061354147758213,"{""type"":""Point"",""coordinates"":[72.92600793110311,19.10765301640585]}"
23,25.792490797776452,1111.9253937007875,38.92715222000004,27.600000000000023,-0.06708595387840671,0.435535858178888,-0.470491126702435,"{""type"":""Point"",""coordinates"":[72.9212977772659,19.129343015193648]}"
25,25.792490797776452,1080.9549212598424,37.06774933999998,27.630000000000052,-0.1582089552238806,0.4332033654832752,-0.43585526315789475,"{""type"":""Point"",""coordinates"":[72.9413297602678,19.058587904218076]}"
28,25.792490797776452,1221.780216535433,43.30221782000001,27.55000000000001,0.020302599249967673,0.43376230128690385,-0.4966416436191229,"{""type"":""Point"",""coordinates"":[72.91307533627037,19.141937197266678]}"
29,25.792490797776452,1175.3845472440944,35.87827837999998,27.170000000000016,-0.1833014846391298,0.49572649572649574,-0.48771021992238034,"{""type"":""Point"",""coordinates"":[72.89929865835464,19.131608816786958]}"
31,25.792490797776452,1273.2797244094488,39.94572218000002,27.80000000000001,-0.03203943314849045,0.19387027797576623,-0.23707533234859676,"{""type"":""Point"",""coordinates"":[72.89121587061736,19.122420104630567]}"
32,25.831781808953565,1184.9509842519687,32.039841920000015,26.810000000000002,-0.3615050651230101,0.6857194051245297,-0.6068317677198976,"{""type"":""Point"",""coordinates"":[72.94226303089977,19.019408992333663]}"
34,25.792490797776452,1090.5976377952757,34.73665970000002,27.630000000000052,-0.34877214796394157,0.6808057331009103,-0.6136110078095947,"{""type"":""Point"",""coordinates"":[72.94480980725938,19.056844560313397]}"
35,25.831781808953565,1323.414566929134,40.99163629999998,28.220000000000027,-0.1089544513457557,0.44616942288221395,-0.4604635310156783,"{""type"":""Point"",""coordinates"":[72.89243988929957,19.03875480942099]}"
37,25.831781808953565,1269.6133858267715,44.56004918000002,27.79000000000002,0.06643576826196473,0.045118082481494536,-0.14236178000385283,"{""type"":""Point"",""coordinates"":[72.8953938271991,19.01646249453071]}"
38,25.792490797776452,1391.8614173228348,39.40567501999999,28.370000000000005,0.0051387461459403904,0.29088181363560595,-0.32082551594746717,"{""type"":""Point"",""coordinates"":[72.85163984724558,19.059036782326178]}"
39,25.831781808953565,1235.815649606299,38.81093954000005,27.610000000000014,-0.13466648021255767,0.4593525179856115,-0.45594832226807824,"{""type"":""Point"",""coordinates"":[72.9303509383449,19.035572477361296]}"
41,25.54219236020691,1572.878149606299,40.913021840000056,26.930000000000007,0.02065491183879093,0.13385826771653545,-0.19245514491642385,"{""type"":""Point"",""coordinates"":[72.88115084485761,19.173898272586513]}"
44,25.54219236020691,1182.399311023622,42.167435179999984,27.720000000000027,0.08856808427623879,0.35263462651997685,-0.45303752850922663,"{""type"":""Point"",""coordinates"":[72.92986695691903,19.170533773452348]}"
47,25.792490797776452,1390.6680118110235,47.37991568000001,27.83000000000004,0.19762488705305278,0.13658804168952277,-0.208398133748056,"{""type"":""Point"",""coordinates"":[72.9270250601065,19.141768360845987]}"
55,25.792490797776452,1183.8545275590552,35.55356648000003,27.170000000000016,-0.18078129455374964,0.5168498168498169,-0.5074626865671642,"{""type"":""Point"",""coordinates"":[72.89766970729333,19.126973957194405]}"
56,25.831781808953565,1916.9563976377954,42.632285900000056,28.160000000000025,0.035741118385746486,0.043801556872313234,-0.13764720780043055,"{""type"":""Point"",""coordinates"":[72.88837382610724,19.04114681824208]}"
