system:index,Air_Temp_Baseline,Albedo,LST_Day,LST_Night,NDBI,NDVI,NDWI,.geo
7,24.782156372070347,333.4155511811024,32.46025838000003,28.32000000000005,-0.1615720524017467,-0.23453237410071942,0.3806752037252619,"{""type"":""Point"",""coordinates"":[80.18704565926232,13.16634058900498]}"
8,24.79308338994565,1716.981496062992,43.78415863999999,28.82000000000005,0.0853582554517134,0.20922570016474465,-0.2626146788990826,"{""type"":""Point"",""coordinates"":[80.18574204944784,13.138216435158286]}"
13,24.782156372070347,1657.8653543307087,46.159682540000006,28.480000000000018,-0.1583316861039731,0.5773889636608345,-0.5248503773093937,"{""type"":""Point"",""coordinates"":[80.20864467732461,13.174125788980387]}"
14,24.792413330078148,2055.037598425197,43.162079000000006,29.510000000000048,0.009752438109527382,0.20163859808830223,-0.23682361208713984,"{""type"":""Point"",""coordinates"":[80.22782621239439,12.979145864342552]}"
17,24.782156372070347,1843.5986220472441,45.99903560000001,28.630000000000052,0.0564042303172738,0.23065134099616857,-0.29411764705882354,"{""type"":""Point"",""coordinates"":[80.18296498126169,13.189560428696888]}"
18,24.792413330078148,1277.5425196850395,50.23396237999998,29.630000000000052,0.12077294685990338,0.015247303830420231,-0.07905138339920949,"{""type"":""Point"",""coordinates"":[80.17789975542868,12.99203260019478]}"
19,24.792413330078148,2058.314173228346,45.031735939999976,29.480000000000018,0.12224448897795591,0.10226492793411118,-0.18962962962962962,"{""type"":""Point"",""coordinates"":[80.22042439016593,13.023247784648978]}"
21,24.79308338994565,1717.6527559055119,46.180190659999994,29.360000000000014,0.03183183183183183,0.3123473541383989,-0.3742540494458653,"{""type"":""Point"",""coordinates"":[80.20723507588426,13.149317156883786]}"
24,24.782156372070347,342.00019685039365,32.82256849999999,28.52000000000004,-0.09090909090909091,-0.18758815232722145,0.38461538461538464,"{""type"":""Point"",""coordinates"":[80.18453052051373,13.183171256624552]}"
26,24.79308338994565,1968.8938976377954,45.69141380000002,29.77000000000004,0.06110056925996205,0.18486590038314177,-0.2308457711442786,"{""type"":""Point"",""coordinates"":[80.17072423280099,13.054961004965094]}"
33,24.79308338994565,1706.4490157480316,42.37251637999998,29.55000000000001,-0.018769096464426014,0.26435536294691225,-0.2952275249722531,"{""type"":""Point"",""coordinates"":[80.20616251120722,13.092888311303547]}"
